time,temp,rh,ha_rain_prob,pressure,ha_spread,ha_spread_trend,om_precip,om_rain,om_showers,om_temp,om_rh,om_dew_point,om_pressure,om_cloud,om_wind,yx_condition,yx_temp,yx_humidity,yx_feels_like,yx_prec_prob,yx_prec_strength,yx_pressure_mm,yx_wind_speed,yx_is_rain,ms_precip,ms_temp,ms_rhum,ms_pres,ms_dwpt,ms_wdir,ms_wspd,dew_point,spread,abs_humidity,humidex,spread_deriv,pressure_deriv,pressure_filled,rain_truth,rain_truth_window,front_truth,model_original,model_tuned,model_trend_dominant,model_ha_live,model_pressure_aware,model_pressure_absolute,model_pressure_long_window,model_pressure_lagged,model_pressure_combined,model_combined,model_pressure_primary,model_onset_gate
2026-08-29 03:00:00+00:00,12.1,74.0,42.0,995.92,4.5,-0.6,0.0,0.0,0.0,12.4,76,8.3,994.1,88,10.8,clear,11.0,77.0,8.0,0.0,0.0,748.0,3.5,0.0,0.0,10.4,86.0,1022.3,8.2,130.0,4.0,7.602211556943718,4.497788443056281,7.922148512294235,12.337870029855964,-0.6375572874405018,-0.4350000000000023,995.92,0.0,0.0,0.0,35.0,35.0,19.0,42.0,35.0,35.0,37.0,35.0,38.0,39.0,29.0,31.0
2026-08-29 04:00:00+00:00,12.0,75.0,45.0,995.61,4.3,-0.66,0.0,0.0,0.0,12.4,76,8.3,993.9,99,11.2,clear,10.0,81.0,7.0,0.0,0.0,748.0,3.3,0.0,0.0,10.0,87.0,1022.0,7.9,130.0,2.0,7.702681721283458,4.297318278716542,7.97935023360168,12.27765186878841,-0.4190137258901205,-0.2400000000000091,995.61,0.0,0.0,0.0,35.0,35.0,17.0,45.0,35.0,35.0,37.0,35.0,39.0,39.0,31.0,32.0
2026-08-29 05:00:00+00:00,13.7,70.0,8.0,995.25,5.4,0.75,0.0,0.0,0.0,13.6,70,8.2,993.8,100,13.3,cloudy,10.0,74.0,8.0,0.0,0.0,747.0,2.0,0.0,0.0,12.0,82.0,1022.0,9.0,130.0,3.0,8.323310729051613,5.376689270948386,8.273587153541738,14.228784923206552,0.4394504139460524,-0.33499999999997954,995.25,0.0,0.0,0.0,14.0,29.0,12.0,9.0,29.0,29.0,31.0,29.0,32.0,33.0,17.0,43.0
2026-08-29 06:00:00+00:00,16.9,60.0,0.0,995.18,7.8,2.43,0.0,0.0,0.0,14.9,65,8.4,993.4,97,14.8,cloudy,12.0,73.0,9.0,0.0,0.0,747.0,3.3,0.0,0.0,15.4,69.0,1021.1,9.7,200.0,7.0,9.080154282045346,7.819845717954653,8.611520686666653,17.747916982028777,1.7612637196190553,-0.21500000000003183,995.18,0.0,0.0,0.0,0.0,20.0,8.0,0.0,20.0,20.0,22.0,20.0,23.0,24.0,0.0,62.0
2026-08-29 07:00:00+00:00,21.1,49.0,,994.72,11.1,4.62,0.0,0.0,0.0,16.7,60,8.9,993.7,65,15.1,cloudy,14.0,67.0,11.0,0.0,0.0,747.0,4.0,0.0,0.0,17.0,63.0,1021.0,9.9,160.0,4.0,9.964560907710503,11.135439092289499,9.00771021154697,22.33947694681516,2.879374910670556,-0.26499999999998636,994.72,0.0,0.0,0.0,0.0,14.0,6.0,0.0,14.0,14.0,15.0,14.0,16.0,16.0,0.0,79.0
2026-08-29 08:00:00+00:00,22.1,46.0,,994.12,12.2,1.1,0.0,0.0,0.0,19.0,54,9.5,992.8,88,16.9,clear,16.0,78.0,16.0,0.0,0.0,747.0,1.0,0.0,0.0,19.0,56.0,1020.0,10.0,150.0,8.0,9.933929553347316,12.166070446652686,8.958827181312499,23.32557020948056,2.173112364349016,-0.5299999999999727,994.12,0.0,0.0,0.0,0.0,10.0,4.0,0.0,10.0,10.0,11.0,10.0,11.0,12.0,0.0,76.0
2026-08-29 09:00:00+00:00,23.8,41.0,,993.64,14.0,1.87,0.0,0.0,0.0,20.6,48,9.2,992.5,89,18.7,clear,19.0,53.0,16.0,0.0,0.0,747.0,5.4,0.0,0.0,20.9,53.0,1019.1,11.0,190.0,11.0,9.75169619986144,14.04830380013856,8.799531917020866,24.943353331946547,1.4564323539245307,-0.5400000000000205,993.64,0.0,0.0,0.0,0.0,7.0,3.0,0.0,7.0,7.0,7.0,7.0,8.0,8.0,0.0,67.0
2026-08-29 10:00:00+00:00,23.9,40.0,,993.05,14.4,1.33,0.0,0.0,0.0,22.0,43,8.9,991.5,79,20.5,clear,20.0,51.0,16.0,0.0,0.0,747.0,6.3,0.0,0.0,22.0,43.0,1019.0,8.8,160.0,9.0,9.473132819404029,14.42686718059597,8.633755620989687,24.919374817987652,1.130398366971642,-0.535000000000025,993.05,0.0,0.0,0.0,0.0,5.0,2.0,0.0,5.0,5.0,5.0,5.0,5.0,6.0,0.0,44.0
2026-08-29 11:00:00+00:00,23.3,40.0,1.0,992.61,14.4,-0.08,0.0,0.0,0.0,22.6,40,8.3,991.2,99,21.6,cloudy,22.0,75.0,24.0,0.0,0.0,746.0,2.0,0.0,0.0,22.0,46.0,1019.0,9.8,140.0,8.0,8.936151132925191,14.36384886707481,8.344240649544822,24.08608284762218,0.15777253346812434,-0.5149999999999864,992.61,0.0,0.0,0.0,0.0,3.0,1.0,1.0,4.0,4.0,4.0,3.0,5.0,5.0,0.0,36.0
2026-08-29 12:00:00+00:00,22.1,42.0,16.0,991.34,13.5,-0.88,0.0,0.0,0.0,22.8,39,8.2,990.2,74,20.5,cloudy,23.0,41.0,18.0,0.0,0.0,746.0,7.4,0.0,0.0,23.2,43.0,1016.6,9.9,200.0,14.0,8.581300728115064,13.518699271884937,8.179798730763586,22.735955408656164,-0.4540839543555162,-0.8549999999999613,991.34,0.0,0.0,0.0,5.0,5.0,14.0,16.0,12.0,12.0,8.0,5.0,10.0,11.0,4.0,24.0
2026-08-29 13:00:00+00:00,22.5,40.0,0.0,990.7,14.3,0.01,0.0,0.0,0.0,23.0,40,8.7,989.6,98,20.9,cloudy,23.0,44.0,18.0,0.0,0.0,746.0,7.3,0.0,0.0,22.0,43.0,1017.0,8.8,150.0,7.0,8.219972673520648,14.280027326479352,7.971292484131146,22.98631916031144,-0.04191077029772837,-0.9549999999999841,990.7,0.0,0.0,0.0,0.0,3.0,10.0,0.0,11.0,11.0,7.0,3.0,9.0,10.0,11.0,26.0
2026-08-29 14:00:00+00:00,22.4,41.0,6.0,990.44,13.9,-0.33,0.0,0.0,0.0,23.0,41,9.0,989.4,98,20.2,cloudy,24.0,51.0,23.0,0.0,0.0,745.0,3.0,0.0,0.0,22.0,43.0,1016.0,8.8,140.0,8.0,8.494838382171277,13.905161617828721,8.12384563732911,22.999854324603408,0.19323117297189185,-0.4499999999999886,990.44,0.0,0.0,0.0,0.0,2.0,7.0,6.0,8.0,8.0,6.0,3.0,7.0,8.0,12.0,28.0
2026-08-29 15:00:00+00:00,22.1,43.0,13.0,990.22,13.2,-0.69,0.0,0.0,0.0,22.4,43,9.2,989.4,100,19.4,cloudy,23.0,41.0,18.0,0.0,0.0,745.0,6.2,0.0,0.0,21.9,47.0,1015.5,10.1,190.0,7.0,8.92977947657504,13.17022052342496,8.374555843400815,22.883359108862262,-0.5549034015271959,-0.2400000000000091,990.22,0.0,0.0,0.0,6.0,6.0,17.0,13.0,7.0,7.0,10.0,10.0,13.0,15.0,18.0,34.0
2026-08-29 16:00:00+00:00,21.6,45.0,15.0,989.72,12.4,-0.78,0.0,0.0,0.0,21.7,46,9.6,988.6,100,18.7,cloudy,22.0,45.0,18.0,0.0,0.0,745.0,5.5,0.0,0.0,20.0,53.0,1016.0,10.1,130.0,4.0,9.15176126752257,12.448238732477432,8.515159508783697,22.47886217732522,-0.7284614426756448,-0.36000000000001364,989.72,0.0,1.0,1.0,7.0,7.0,22.0,15.0,7.0,9.0,12.0,12.0,17.0,19.0,24.0,31.0
2026-08-29 17:00:00+00:00,20.8,48.0,20.0,989.31,11.4,-1.1,0.0,0.0,0.0,20.9,50,10.1,988.3,100,16.6,cloudy,21.0,45.0,17.0,0.0,0.0,744.0,5.0,0.0,0.0,19.0,56.0,1015.0,10.0,120.0,4.0,9.382042355800795,11.417957644199205,8.671591446234364,21.779275250448723,-0.8761314396128775,-0.455000000000041,989.31,0.0,1.0,1.0,9.0,9.0,26.0,21.0,9.0,10.0,14.0,13.0,16.0,18.0,28.0,30.0
2026-08-29 18:00:00+00:00,20.1,51.0,24.0,989.24,10.5,-1.29,0.0,0.0,0.0,20.2,53,10.3,988.3,100,18.0,light-rain,20.0,54.0,17.0,90.0,0.25,744.0,3.9,1.0,0.0,19.4,58.0,1014.7,10.9,190.0,7.0,9.642166705000992,10.45783329499901,8.845386132079899,21.1943618732608,-0.9952027187392113,-0.2400000000000091,989.24,0.0,1.0,1.0,10.0,10.0,30.0,24.0,10.0,11.0,15.0,17.0,16.0,18.0,28.0,29.0
2026-08-29 19:00:00+00:00,18.5,65.0,39.0,989.46,6.7,-3.72,0.1,0.1,0.0,19.4,59,11.2,988.3,100,16.6,light-rain,18.0,62.0,16.0,90.0,0.25,744.0,3.6,1.0,0.6,18.0,64.0,1015.0,11.1,160.0,4.0,11.793504077680888,6.706495922319112,10.261489706795555,20.616804841920796,-2.3557308609400467,0.07500000000004547,989.46,1.0,1.0,,18.0,18.0,71.0,39.0,18.0,20.0,22.0,27.0,24.0,30.0,30.0,29.0
2026-08-29 20:00:00+00:00,17.9,76.0,60.0,989.31,4.3,-2.3,0.8,0.8,0.0,17.4,79,13.7,988.1,100,14.4,rain,18.0,46.0,14.0,90.0,0.5,743.0,4.0,1.0,0.7,17.0,72.0,1015.0,11.9,190.0,2.0,13.606997369171346,4.293002630828653,11.578673384701423,20.983762988587618,-3.0824153320851777,0.03499999999996817,989.31,1.0,1.0,,46.0,46.0,92.0,60.0,46.0,47.0,50.0,46.0,52.0,58.0,55.0,35.0
2026-08-29 21:00:00+00:00,16.9,86.0,77.0,988.67,2.4,-2.28,0.3,0.3,0.0,16.9,84,14.2,987.7,100,9.4,rain,16.0,77.0,15.0,90.0,0.5,743.0,2.9,1.0,0.7,15.6,94.0,1014.4,14.6,0.0,0.0,14.541171333252947,2.3588286667470513,12.343179650888871,20.522514340907918,-2.1738336277860304,-0.39500000000003865,988.67,1.0,1.0,,68.0,68.0,84.0,77.0,68.0,70.0,71.0,68.0,71.0,77.0,79.0,40.0
2026-08-29 22:00:00+00:00,16.8,89.0,64.0,988.63,1.8,-0.5,0.2,0.2,0.0,16.7,86,14.3,987.4,100,10.1,rain,16.0,78.0,14.0,90.0,0.5,743.0,3.4,1.0,0.0,15.0,94.0,1014.0,14.0,130.0,2.0,14.975075947858835,1.8249240521411654,12.697424141211908,20.68265053563918,-1.2340392893437437,-0.339999999999975,988.63,1.0,1.0,,71.0,71.0,70.0,63.0,71.0,73.0,74.0,71.0,74.0,80.0,82.0,50.0
2026-08-29 23:00:00+00:00,16.7,88.0,56.0,988.43,2.0,-0.2,0.0,0.0,0.0,16.6,88,14.6,987.2,100,10.1,overcast,15.0,54.0,13.0,0.0,0.0,742.0,2.0,0.0,0.0,15.0,94.0,1014.0,14.0,193.0,1.0,14.701019525837777,1.998980474162222,12.479674168852691,20.417603790407032,-0.17992409629241468,-0.12000000000000455,988.43,0.0,1.0,0.0,59.0,68.0,51.0,56.0,68.0,69.0,70.0,68.0,70.0,74.0,79.0,53.0
2026-08-30 00:00:00+00:00,16.4,93.0,75.0,988.58,1.1,-0.78,0.0,0.0,0.0,16.7,90,15.0,987.3,100,11.2,overcast,16.0,85.0,15.0,0.0,0.0,742.0,2.7,0.0,0.0,15.8,95.0,1014.2,15.0,220.0,4.0,15.264018759761154,1.135981240238845,12.953166781047482,20.459455167174674,-0.34447140595116027,-0.024999999999977263,988.58,0.0,1.0,0.0,70.0,70.0,39.0,75.0,70.0,72.0,72.0,70.0,75.0,76.0,86.0,59.0
2026-08-30 01:00:00+00:00,16.4,96.0,77.0,988.74,0.6,-0.69,0.1,0.1,0.0,16.5,92,15.2,987.5,100,11.9,overcast,16.0,90.0,15.0,0.0,0.0,742.0,2.8,0.0,0.0,16.0,94.0,1014.0,15.0,210.0,3.0,15.759769183816543,0.6402308161834558,13.37101087075869,20.769598882244818,-0.6793748289893831,0.15500000000002956,988.74,1.0,0.0,,79.0,79.0,33.0,77.0,79.0,81.0,81.0,79.0,83.0,88.0,92.0,61.0
2026-08-30 02:00:00+00:00,16.4,96.0,64.0,988.68,0.6,0.0,0.0,0.0,0.0,16.5,90,14.8,987.6,100,10.1,overcast,16.0,94.0,17.0,0.0,0.0,742.0,1.0,0.0,0.0,16.0,100.0,1014.0,16.0,220.0,3.0,15.759769183816543,0.6402308161834558,13.37101087075869,20.769598882244818,-0.24787521202769455,0.049999999999954525,988.68,0.0,0.0,0.0,75.0,78.0,25.0,64.0,78.0,80.0,80.0,78.0,81.0,85.0,94.0,61.0
2026-08-30 03:00:00+00:00,16.1,95.0,60.0,989.05,0.8,0.15,0.0,0.0,0.0,16.2,90,14.5,987.8,100,12.6,overcast,16.0,90.0,16.0,0.0,0.0,742.0,2.4,0.0,0.0,15.9,91.0,1014.6,14.4,290.0,7.0,15.297906287851495,0.8020937121485066,12.994822624554319,20.180380630948886,0.08093144798252538,0.15499999999997272,989.05,0.0,0.0,0.0,70.0,76.0,18.0,60.0,76.0,77.0,77.0,76.0,78.0,81.0,90.0,60.0
2026-08-30 04:00:00+00:00,15.7,94.0,58.0,989.64,1.0,0.19,0.0,0.0,0.0,15.9,90,14.2,988.0,100,10.4,overcast,15.0,90.0,14.0,0.0,0.0,742.0,2.5,0.0,0.0,16.0,94.0,1015.0,15.0,270.0,3.0,14.73602323122028,0.9639767687797196,12.551156229858599,19.438541857270565,0.16187297629813194,0.4800000000000182,989.64,0.0,0.0,0.0,67.0,73.0,12.0,58.0,73.0,75.0,74.0,73.0,75.0,77.0,85.0,55.0
2026-08-30 05:00:00+00:00,16.0,91.0,48.0,989.93,1.5,0.45,0.0,0.0,0.0,16.0,88,14.0,988.5,100,9.0,overcast,15.0,95.0,16.0,0.0,0.0,742.0,0.0,0.0,0.0,16.0,82.0,1016.0,12.9,290.0,3.0,14.530174900828193,1.469825099171807,12.37281610773768,19.616004505908307,0.3338656935116502,0.4399999999999977,989.93,0.0,0.0,0.0,60.0,69.0,9.0,49.0,69.0,70.0,70.0,69.0,71.0,72.0,78.0,55.0
2026-08-30 06:00:00+00:00,16.4,87.0,30.0,990.38,2.2,1.08,0.0,0.0,0.0,16.2,87,14.1,989.1,100,9.0,cloudy,15.0,87.0,14.0,0.0,0.0,742.0,2.6,0.0,0.0,15.8,87.0,1016.1,13.6,290.0,7.0,14.22880299175545,2.1711970082445493,12.117478601625063,19.839167737034366,0.603610119732415,0.37000000000000455,990.38,0.0,0.0,0.0,49.0,63.0,6.0,31.0,63.0,64.0,64.0,63.0,64.0,65.0,66.0,56.0
2026-08-30 07:00:00+00:00,17.1,85.0,41.0,990.84,2.5,0.4,0.0,0.0,0.0,16.6,85,14.1,989.4,100,8.6,cloudy,16.0,80.0,15.0,0.0,0.0,742.0,2.7,0.0,0.0,16.0,88.0,1017.0,14.0,250.0,3.0,14.556145602853888,2.543854397146113,12.34659747300618,20.73138557285646,0.537014648987153,0.455000000000041,990.84,0.0,0.0,0.0,46.0,58.0,4.0,40.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,60.0
2026-08-30 08:00:00+00:00,18.0,79.0,23.0,991.16,3.7,0.79,0.0,0.0,0.0,17.6,81,14.3,989.7,100,7.2,cloudy,16.0,94.0,17.0,0.0,0.0,742.0,1.0,0.0,0.0,17.0,83.0,1017.0,14.1,270.0,3.0,14.301218982136724,3.6987810178632756,12.10745040651418,21.481383319074038,0.763792004809363,0.38999999999998636,991.16,0.0,0.0,0.0,30.0,50.0,3.0,23.0,50.0,50.0,49.0,50.0,48.0,49.0,39.0,59.0
2026-08-30 09:00:00+00:00,19.5,71.0,0.0,991.27,5.4,1.69,0.0,0.0,0.0,18.5,78,14.6,989.9,94,7.6,cloudy,18.0,68.0,16.0,0.0,0.0,742.0,3.5,0.0,0.0,18.1,76.0,1016.7,13.8,270.0,7.0,14.099263563712094,5.400736436287906,11.889034372996996,22.864084183629814,1.4284410195708963,0.214999999999975,991.27,0.0,0.0,0.0,11.0,38.0,2.0,0.0,38.0,38.0,37.0,38.0,36.0,36.0,17.0,61.0
2026-08-30 10:00:00+00:00,19.4,70.0,0.0,991.45,5.6,1.48,0.0,0.0,0.0,19.8,73,14.8,990.1,92,8.6,cloudy,19.0,67.0,18.0,0.0,0.0,742.0,3.2,0.0,0.0,18.0,77.0,1017.0,13.9,240.0,4.0,13.78460520031423,5.6153947996857685,11.652958790168338,22.583994479706558,0.9583068909112465,0.14500000000003865,991.45,0.0,0.0,0.0,8.0,29.0,1.0,0.0,29.0,29.0,27.0,29.0,26.0,27.0,15.0,55.0
2026-08-30 11:00:00+00:00,19.4,71.0,28.0,991.58,5.4,-0.3,0.0,0.0,0.0,20.6,70,14.9,990.1,64,10.1,cloudy,19.0,87.0,22.0,0.0,0.0,743.0,1.0,0.0,0.0,19.0,68.0,1017.0,13.0,240.0,3.0,14.00333348787774,5.396666512122259,11.819429630027887,22.70883725798808,-0.0020349620828232773,0.15500000000002956,991.58,0.0,0.0,0.0,18.0,26.0,1.0,28.0,26.0,26.0,24.0,26.0,23.0,23.0,21.0,49.0
2026-08-30 12:00:00+00:00,20.9,66.0,0.0,991.32,6.6,1.2,0.0,0.0,0.0,21.1,66,14.5,989.8,54,11.9,cloudy,21.0,63.0,20.0,0.0,0.0,743.0,3.5,0.0,0.0,20.3,68.0,1016.7,14.2,240.0,7.0,14.307467341379677,6.592532658620321,11.992886648169058,24.38503401543922,0.48856892946727637,-0.06499999999999773,991.32,0.0,0.0,0.0,0.0,18.0,1.0,0.0,18.0,18.0,17.0,18.0,16.0,16.0,3.0,47.0
2026-08-30 13:00:00+00:00,20.9,66.0,13.0,991.09,6.6,-0.0,0.0,0.0,0.0,21.3,65,14.4,989.8,55,9.7,cloudy,22.0,60.0,22.0,0.0,0.0,743.0,3.4,0.0,0.0,19.0,73.0,1017.0,14.0,220.0,3.0,14.307467341379677,6.592532658620321,11.992886648169058,24.38503401543922,0.5979330732490311,-0.24500000000000458,991.09,0.0,0.0,0.0,0.0,13.0,1.0,12.0,13.0,13.0,12.0,13.0,11.0,11.0,5.0,48.0
2026-08-30 14:00:00+00:00,20.8,68.0,24.0,991.06,6.1,-0.4,0.0,0.0,0.0,21.6,62,14.0,989.8,98,8.3,cloudy,21.0,79.0,23.0,0.0,0.0,744.0,1.0,0.0,0.0,20.0,68.0,1017.0,13.9,190.0,2.0,14.674703825434712,6.125296174565289,12.284754548832016,24.50188993813569,-0.2336182420275161,-0.1300000000000523,991.06,0.0,0.0,0.0,12.0,13.0,7.0,24.0,13.0,13.0,11.0,13.0,11.0,13.0,15.0,49.0
2026-08-30 15:00:00+00:00,21.1,66.0,4.0,990.92,6.6,0.48,0.0,0.0,0.0,21.6,61,13.8,989.6,97,6.5,cloudy,22.0,54.0,20.0,0.0,0.0,744.0,3.7,0.0,0.0,20.7,69.0,1016.2,14.8,120.0,4.0,14.497600514218442,6.602399485781559,12.132834162491836,24.696744458975523,0.004933413580618927,-0.08500000000003638,990.92,0.0,0.0,0.0,4.0,10.0,5.0,3.0,10.0,10.0,9.0,10.0,9.0,10.0,9.0,41.0
2026-08-30 16:00:00+00:00,21.0,67.0,18.0,990.77,6.4,-0.22,0.0,0.0,0.0,21.4,63,14.1,989.2,100,6.5,cloudy,21.0,54.0,19.0,0.0,0.0,744.0,2.7,0.0,0.0,19.0,78.0,1017.0,15.1,170.0,2.0,14.635549468243386,6.364450531756614,12.245452753312483,24.678553113352123,0.11957717859566232,-0.1449999999999818,990.77,0.0,0.0,0.0,6.0,9.0,3.0,18.0,9.0,9.0,8.0,9.0,8.0,9.0,13.0,41.0
2026-08-30 17:00:00+00:00,19.8,70.0,38.0,990.82,5.6,-0.95,0.0,0.0,0.0,20.7,67,14.3,989.3,100,5.0,cloudy,21.0,71.0,22.0,0.0,0.0,744.0,1.0,0.0,0.0,16.0,94.0,1017.0,15.0,120.0,2.0,14.16766345402901,5.6323365459709915,11.929560716729933,23.203661066207346,-0.48503146990528384,-0.049999999999954525,990.82,0.0,0.0,0.0,20.0,20.0,15.0,38.0,20.0,20.0,20.0,20.0,20.0,21.0,22.0,36.0
2026-08-30 18:00:00+00:00,18.4,78.0,64.0,991.25,3.9,-1.51,0.0,0.0,0.0,19.4,73,14.5,989.8,96,4.7,cloudy,19.0,64.0,18.0,0.0,0.0,744.0,1.9,0.0,0.0,15.2,93.0,1017.0,14.1,0.0,0.0,14.49245463187709,3.907545368122909,12.241127828022085,21.993705143254914,-1.2284525818168526,0.2400000000000091,991.25,0.0,0.0,0.0,48.0,48.0,37.0,64.0,48.0,48.0,48.0,48.0,48.0,49.0,39.0,30.0
2026-08-30 19:00:00+00:00,17.9,80.0,47.0,991.3,3.5,-0.4,0.0,0.0,0.0,18.8,76,14.5,990.1,97,7.6,cloudy,18.0,72.0,18.0,0.0,0.0,744.0,1.7,0.0,0.0,15.0,88.0,1017.0,13.0,150.0,2.0,14.398612647163269,3.50138735283673,12.188077247054128,21.438434724829072,-1.0654745965671308,0.23999999999995225,991.3,0.0,0.0,0.0,51.0,51.0,35.0,47.0,51.0,51.0,51.0,51.0,51.0,53.0,41.0,29.0
2026-08-30 20:00:00+00:00,17.7,80.0,47.0,991.41,3.5,-0.4,0.0,0.0,0.0,18.7,75,14.2,990.2,72,7.2,cloudy,15.0,71.0,15.0,0.0,0.0,744.0,0.0,0.0,0.0,15.0,88.0,1017.0,13.0,130.0,1.0,14.203940357561088,3.4960596424389117,12.043931584402031,21.124713899331383,-0.2057428628419986,0.07999999999998408,991.41,0.0,0.0,0.0,42.0,48.0,27.0,47.0,48.0,48.0,48.0,48.0,48.0,50.0,37.0,34.0
2026-08-30 21:00:00+00:00,17.1,82.0,48.0,991.35,3.1,-0.29,0.0,0.0,0.0,18.2,78,14.3,990.1,68,5.0,cloudy,16.0,75.0,15.0,0.0,0.0,744.0,2.0,0.0,0.0,14.4,95.0,1017.2,13.6,0.0,0.0,14.000413245301635,3.0995867546983664,11.910835209253019,20.40716019969682,-0.20090029906918172,0.025000000000034106,991.35,0.0,0.0,0.0,47.0,48.0,20.0,48.0,48.0,48.0,48.0,48.0,48.0,49.0,39.0,39.0
2026-08-30 22:00:00+00:00,16.4,86.0,67.0,991.38,2.3,-0.95,0.0,0.0,0.0,17.6,79,13.9,990.0,0,7.2,cloudy,16.0,78.0,15.0,0.0,0.0,744.0,2.0,0.0,0.0,14.0,94.0,1017.0,13.0,140.0,2.0,14.050193340569828,2.34980665943017,11.978197238387992,19.73578649867765,-0.5731264915043708,-0.014999999999986358,991.38,0.0,0.0,0.0,59.0,59.0,19.0,67.0,59.0,59.0,59.0,59.0,59.0,60.0,47.0,40.0
2026-08-30 23:00:00+00:00,15.8,88.0,65.0,991.22,2.0,-0.69,0.0,0.0,0.0,17.0,80,13.6,989.6,0,7.6,clear,14.0,83.0,14.0,0.0,0.0,744.0,0.0,0.0,0.0,13.0,100.0,1017.0,13.0,190.0,2.0,13.814791316627813,1.9852086833721874,11.821277330807419,19.001131130924293,-0.5571890356630896,-0.06499999999999773,991.22,0.0,0.0,0.0,63.0,63.0,19.0,66.0,63.0,63.0,63.0,63.0,63.0,64.0,51.0,39.0
2026-08-31 00:00:00+00:00,15.4,89.0,60.0,991.07,1.8,-0.3,0.0,0.0,0.0,16.2,81,13.0,989.5,0,7.2,clear,15.0,77.0,14.0,0.0,0.0,744.0,2.3,0.0,0.0,12.0,95.0,1017.2,11.2,0.0,0.0,13.59461380519442,1.80538619480558,11.669594308522365,18.476812314978094,-0.272210232312295,-0.15499999999997272,991.07,0.0,0.0,0.0,62.0,63.0,15.0,60.0,63.0,63.0,63.0,63.0,63.0,63.0,54.0,41.0
2026-08-31 01:00:00+00:00,15.1,90.0,62.0,990.71,1.6,-0.3,0.0,0.0,0.0,15.8,79,12.2,989.4,0,7.6,clear,14.0,82.0,13.0,0.0,0.0,744.0,2.1,0.0,0.0,11.0,100.0,1017.0,11.0,140.0,3.0,13.470397908565099,1.6296020914349008,11.587752692671222,18.10736398679976,-0.1778032959686433,-0.25499999999999545,990.71,0.0,0.0,0.0,63.0,63.0,12.0,61.0,63.0,63.0,63.0,63.0,63.0,63.0,60.0,45.0
2026-08-31 02:00:00+00:00,15.0,90.0,62.0,990.71,1.6,,0.0,0.0,0.0,15.6,79,12.0,989.4,24,8.3,clear,12.0,84.0,11.0,0.0,0.0,744.0,1.0,0.0,0.0,13.0,94.0,1016.0,12.1,130.0,1.0,13.371655865642735,1.628344134357265,11.517511534002653,17.9525092842845,-0.08852103022415747,-0.18000000000000682,990.71,0.0,0.0,0.0,62.0,63.0,10.0,57.0,63.0,63.0,63.0,63.0,63.0,63.0,61.0,48.0
2026-08-31 03:00:00+00:00,14.6,91.0,58.0,990.57,1.5,-0.06,0.0,0.0,0.0,15.0,82,12.0,989.2,83,9.4,clear,13.0,82.0,11.0,0.0,0.0,744.0,2.7,0.0,0.0,11.6,96.0,1016.6,11.0,0.0,0.0,13.145970074915285,1.4540299250847148,11.365123331034173,17.42829284489882,-0.08778608317509295,-0.06999999999999318,990.57,0.0,0.0,0.0,64.0,64.0,7.0,58.0,64.0,64.0,64.0,64.0,64.0,64.0,66.0,49.0
2026-08-31 04:00:00+00:00,14.9,90.0,55.0,990.43,1.6,0.07,0.0,0.0,0.0,15.0,82,11.9,988.9,70,9.4,clear,14.0,83.0,13.0,0.0,0.0,744.0,2.4,0.0,0.0,12.0,100.0,1016.0,12.0,130.0,2.0,13.272913340066225,1.6270866599337754,11.447640502244187,17.79796389628973,-0.0006287372117448342,-0.1400000000000432,990.43,0.0,0.0,0.0,61.0,63.0,5.0,54.0,63.0,63.0,63.0,63.0,63.0,63.0,68.0,52.0
2026-08-31 05:00:00+00:00,18.9,73.0,0.0,990.36,4.9,3.12,0.0,0.0,0.0,16.3,76,12.1,989.3,87,9.4,clear,12.0,90.0,12.0,0.0,0.0,744.0,0.0,0.0,0.0,15.0,94.0,1016.0,14.0,170.0,2.0,13.951502470255479,4.94849752974452,11.79996120349051,22.17911283292943,1.7472338023299028,-0.10500000000001819,990.36,0.0,0.0,0.0,16.0,49.0,4.0,0.0,49.0,49.0,49.0,49.0,49.0,50.0,31.0,67.0
2026-08-31 06:00:00+00:00,22.2,60.0,0.0,990.39,8.1,3.17,0.0,0.0,0.0,18.0,69,12.2,989.1,3,10.4,clear,14.0,76.0,12.0,0.0,0.0,744.0,2.8,0.0,0.0,18.7,75.0,1015.6,14.2,240.0,7.0,14.063108723920557,8.136891276079442,11.752799996013428,25.54322683657561,3.254902308072834,-0.01999999999998181,990.39,0.0,0.0,0.0,0.0,34.0,3.0,0.0,34.0,34.0,35.0,34.0,35.0,35.0,7.0,79.0
2026-08-31 07:00:00+00:00,25.9,50.0,,990.23,11.2,3.58,0.0,0.0,0.0,19.1,65,12.4,988.9,68,9.0,clear,18.0,71.0,17.0,0.0,0.0,744.0,2.8,0.0,0.0,21.0,69.0,1016.0,15.1,210.0,3.0,14.67818032209982,11.221819677900179,12.077956488125892,29.603964509268497,3.136661074077829,-0.06499999999999773,990.23,0.0,0.0,0.0,0.0,24.0,2.0,0.0,24.0,24.0,24.0,24.0,24.0,25.0,9.0,88.0
